player_id,birth_year,birth_month,birth_day,birth_country,birth_state,name_first,name_last,weight,height,bats,throws,debut,debut_year,debut_ages,final_game,retired_year,retro_id,bbref_id,career_year,career_def
pattebo01,1959,5,16,USA,FL,Bob,Patterson,185,74,R,L,1985/9/2,1985,26,1998/7/11,,pattb001,pattebo01,12.86,l
whitede03,1962,12,29,Jamaica,,Devon,White,170,73,B,R,1985/9/2,1985,23,2001/10/5,,whitd001,whitede03,16.1,l
cansejo01,1964,7,2,Cuba,La Habana,Jose,Canseco,240,76,R,R,1985/9/2,1985,21,2001/10/6,,cansj001,cansejo01,16.1,l
thomaan01,1963,11,10,D.R.,Santo Domingo,Andres,Thomas,170,73,R,R,1985/9/3,1985,22,1990/9/16,,thoma001,thomaan01,5.04,s
nokesma01,1963,10,31,USA,CA,Matt,Nokes,185,73,L,R,1985/9/3,1985,22,1995/9/27,,nokem001,nokesma01,10.07,l
oneilpa01,1963,2,25,USA,OH,Paul,O'Neill,200,76,L,L,1985/9/3,1985,22,2001/10/7,,oneip001,o'neipa01,16.1,l
dopsojo01,1963,7,14,USA,MD,John,Dopson,205,76,L,R,1985/9/4,1985,22,1994/6/22,,dopsj001,dopsojo01,8.8,m
woodwro01,1962,9,28,USA,NH,Rob,Woodward,185,75,R,R,1985/9/5,1985,23,1988/9/26,,woodb001,woodwbo01,3.06,s
rominke01,1961,5,23,USA,NH,Kevin,Romine,185,71,R,R,1985/9/5,1985,24,1991/8/4,,romik001,rominke01,5.92,s
greenmi01,1963,7,18,USA,KY,Mike,Greenwell,170,72,L,R,1985/9/5,1985,22,1996/9/28,,greem001,greenmi01,11.07,l
perlmjo01,1956,12,13,USA,TX,Jon,Perlman,185,75,L,R,1985/9/6,1985,29,1988/7/8,,perlj001,perlmjo01,2.84,s
polidgu01,1961,10,26,Venezuela,Distrito Federal,Gus,Polidor,170,72,R,R,1985/9/7,1985,24,1993/7/22,,polig001,polidgu01,7.88,m
bryanra01,1961,5,20,USA,GA,Ralph,Bryant,200,74,L,R,1985/9/8,1985,24,1987/10/4,,bryar001,bryanra01,2.07,s
holtobr01,1959,11,29,USA,PA,Brian,Holton,190,74,R,R,1985/9/9,1985,26,1990/7/30,,holtb001,holtobr01,4.89,s
keedypa01,1958,1,10,USA,AL,Pat,Keedy,205,76,R,R,1985/9/10,1985,27,1989/5/3,,keedp001,keedypa01,3.65,s
guzmajo01,1963,4,9,P.R.,,Jose,Guzman,160,74,R,R,1985/9/10,1985,22,1994/5/23,,guzmj001,guzmajo01,8.7,m
woodami01,1960,3,2,USA,IL,Mike,Woodard,155,69,L,R,1985/9/11,1985,25,1988/7/10,,woodm001,woodami01,2.83,s
robidbi01,1964,1,13,USA,MA,Billy Jo,Robidoux,200,73,L,R,1985/9/11,1985,21,1990/9/17,,robib001,robidbi01,5.02,s
feldemi01,1961,11,18,USA,CA,Mike,Felder,160,68,B,R,1985/9/11,1985,24,1994/8/11,,feldm001,feldemi01,8.92,m
perrypa02,1959,2,4,USA,IL,Pat,Perry,190,73,L,L,1985/9/12,1985,26,1990/9/30,,perrp001,perrypa02,5.05,s
wilsoji03,1960,12,29,USA,OR,Jim,Wilson,230,75,R,R,1985/9/13,1985,25,1989/9/29,,wilsj001,wilsoji03,4.05,s
murphro01,1960,5,26,USA,FL,Rob,Murphy,200,74,L,L,1985/9/13,1985,25,1995/7/22,,murpr001,murphro01,9.86,m
wegmabi01,1962,12,19,USA,OH,Bill,Wegman,200,77,R,R,1985/9/14,1985,23,1995/10/1,,wegmb001,wegmabi01,10.05,l
selleje01,1964,5,11,USA,CA,Jeff,Sellers,175,73,R,R,1985/9/15,1985,21,1988/10/1,,sellj001,selleje01,3.05,s
correed01,1966,4,29,P.R.,,Ed,Correa,192,74,R,R,1985/9/18,1985,19,1987/7/5,,corre001,correed01,1.79,s
beller01,1963,10,27,USA,CA,Eric,Bell,178,72,L,L,1985/9/24,1985,22,1993/5/8,,belle001,beller01,7.62,m
habyajo01,1964,1,29,USA,NY,John,Habyan,195,73,R,R,1985/9/29,1985,21,1996/6/8,,habyj001,habyajo01,10.7,l
myersra01,1962,9,19,USA,WA,Randy,Myers,190,73,L,L,1985/10/6,1985,23,1998/9/25,,myerr001,myersra01,12.98,l
jonestr01,1961,3,31,USA,CA,Tracy,Jones,180,75,R,R,1986/4/7,1986,25,1991/10/6,,jonet001,jonestr01,5.5,s
krukjo01,1961,2,9,USA,WV,John,Kruk,170,70,L,L,1986/4/7,1986,25,1995/7/30,,krukj001,krukjo01,9.32,m
allanan01,1961,12,22,USA,VA,Andy,Allanson,220,77,R,R,1986/4/7,1986,25,1995/10/2,,allaa001,allanan01,9.49,m
roberbi01,1963,10,27,USA,CA,Bip,Roberts,150,67,B,R,1986/4/7,1986,23,1998/9/27,,robeb002,roberbi01,12.48,l
thompro01,1962,5,10,USA,FL,Robby,Thompson,165,71,R,R,1986/4/8,1986,24,1996/9/22,,thomr003,thompro01,10.47,l
incavpe01,1964,4,2,USA,CA,Pete,Incaviglia,225,73,R,R,1986/4/8,1986,22,1998/9/27,,incap001,incavpe01,12.48,l
clarkwi02,1964,3,13,USA,LA,Will,Clark,190,74,L,L,1986/4/8,1986,22,2000/10/1,,clarw001,clarkwi02,14.49,l
joynewa01,1962,6,16,USA,GA,Wally,Joyner,185,74,L,L,1986/4/8,1986,24,2001/6/14,,joynw001,joynewa01,15.19,l
terrysc01,1959,11,21,USA,NM,Scott,Terry,195,71,R,R,1986/4/9,1986,27,1991/9/13,,terrs001,terrysc01,5.43,s
danieka01,1963,8,20,USA,GA,Kal,Daniels,195,71,L,R,1986/4/9,1986,23,1992/9/22,,danik001,danieka01,6.46,m
willimi02,1964,11,17,USA,CA,Mitch,Williams,180,75,L,L,1986/4/9,1986,22,1997/5/10,,willm002,willimi02,11.09,l
bailesc01,1961,12,18,USA,OH,Scott,Bailes,170,74,L,L,1986/4/9,1986,25,1998/9/27,,bails001,bailesc01,12.48,l
bonilbo01,1963,2,23,USA,NY,Bobby,Bonilla,210,75,B,R,1986/4/9,1986,23,2001/10/7,,bonib001,bonilbo01,15.51,l
gordodo01,1959,10,10,USA,NY,Don,Gordon,175,73,R,R,1986/4/10,1986,27,1988/9/29,,gordd001,gordodo01,2.47,s
nieveju01,1965,1,5,P.R.,,Juan,Nieves,175,75,L,L,1986/4/10,1986,21,1988/10/2,,nievj001,nieveju01,2.48,s
wittbo01,1964,5,11,USA,VA,Bobby,Witt,190,74,R,R,1986/4/10,1986,22,2001/10/7,,wittb001,wittbo01,15.5,l
parreje01,1961,8,26,USA,IN,Jeff,Parrett,185,76,R,R,1986/4/11,1986,25,1996/9/28,,parrj001,parreje01,10.47,l
tewksbo01,1960,11,30,USA,NH,Bob,Tewksbury,200,76,R,R,1986/4/11,1986,26,1998/9/26,,tewkb001,tewksbo01,12.47,l
plesada01,1962,2,4,USA,IN,Dan,Plesac,205,77,L,L,1986/4/11,1986,24,2003/9/28,,plesd001,plesada01,17.48,l
castiju01,1962,1,25,D.R.,San Pedro de Macoris,Juan,Castillo,162,71,B,R,1986/4/12,1986,24,1989/4/17,,castj002,castiju01,3.02,s
bathebi01,1960,10,14,USA,CA,Bill,Bathe,200,74,R,R,1986/4/12,1986,26,1990/10/3,,bathb001,bathebi01,4.48,s
warddu01,1964,5,28,USA,NM,Duane,Ward,185,76,R,R,1986/4/12,1986,22,1995/6/22,,wardd001,warddu01,9.2,m
assenpa01,1960,12,10,USA,MI,Paul,Assenmacher,195,75,L,L,1986/4/12,1986,26,1999/10/3,,assep001,assenpa01,13.48,l
stillku01,1965,6,4,USA,CA,Kurt,Stillwell,165,71,B,R,1986/4/13,1986,21,1996/9/29,,stilk001,stillku01,10.47,l
legggr01,1960,4,21,USA,CA,Greg,Legg,185,73,R,R,1986/4/18,1986,26,1987/6/15,,leggg001,legggr01,1.16,s
willied01,1964,11,1,USA,LA,Eddie,Williams,175,72,R,R,1986/4/18,1986,22,1998/5/27,,wille001,willied01,12.12,l
lyonsba01,1960,6,3,USA,MS,Barry,Lyons,205,73,R,R,1986/4/19,1986,26,1995/10/1,,lyonb002,lyonsba01,9.46,m
jamesch02,1962,10,4,USA,TX,Chris,James,195,73,R,R,1986/4/23,1986,24,1995/10/1,,jamec001,jamesch02,9.45,m
lombaph01,1963,2,20,USA,TX,Phil,Lombardi,200,74,R,R,1986/4/26,1986,23,1989/10/1,,lombp001,lombaph01,3.44,s
mckeojo01,1963,2,25,USA,KY,Joel,McKeon,185,72,L,L,1986/5/6,1986,23,1987/7/10,,mckej001,mckeojo01,1.18,s
plunker01,1963,9,3,USA,CA,Eric,Plunk,210,77,R,R,1986/5/12,1986,23,1999/10/2,,plune001,plunker01,13.4,l
sveumda01,1963,11,23,USA,CA,Dale,Sveum,185,74,B,R,1986/5/12,1986,23,1999/10/3,,sveud001,sveumda01,13.4,l
kinger01,1964,4,10,USA,CA,Eric,King,180,74,R,R,1986/5/15,1986,22,1992/10/4,,kinge001,kinger01,6.39,m
rittere01,1960,1,23,USA,AR,Reggie,Ritter,195,74,L,R,1986/5/17,1986,26,1987/10/2,,rittr001,rittere01,1.38,s
hearned02,1960,8,23,USA,FL,Ed,Hearn,215,75,R,R,1986/5/17,1986,26,1988/10/2,,heare001,hearned02,2.38,s
quinore01,1963,11,11,P.R.,,Rey,Quinones,160,71,R,R,1986/5/17,1986,23,1989/7/21,,quinr001,quinore01,3.18,s
mcgrifr01,1963,10,31,USA,FL,Fred,McGriff,200,75,L,L,1986/5/17,1986,23,2004/7/15,,mcgrf001,mcgrifr01,18.18,l
bankhsc01,1963,7,31,USA,NC,Scott,Bankhead,175,70,R,R,1986/5/25,1986,23,1995/7/18,,banks001,bankhsc01,9.15,m
wasinma01,1961,8,4,USA,CA,Mark,Wasinger,165,72,R,R,1986/5/27,1986,25,1988/4/21,,wasim001,wasinma01,1.9,s
aldremi01,1961,1,29,USA,CA,Mike,Aldrete,180,71,L,L,1986/5/28,1986,25,1996/9/29,,aldrm001,aldremi01,10.35,l
finlech01,1962,11,26,USA,LA,Chuck,Finley,220,78,L,L,1986/5/29,1986,24,2002/9/28,,finlc001,finlech01,16.35,l
drabedo01,1962,7,25,USA,TX,Doug,Drabek,185,73,R,R,1986/5/30,1986,24,1998/9/25,,drabd001,drabedo01,12.33,l
bondsba01,1964,7,24,USA,CA,Barry,Bonds,185,73,L,L,1986/5/30,1986,22,2007/9/26,,bondb001,bondsba01,21.34,l
mohorda01,1956,1,25,USA,OH,Dale,Mohorcic,220,75,R,R,1986/5/31,1986,30,1990/10/1,,mohod001,mohorda01,4.34,s
sierrru01,1965,10,6,P.R.,,Ruben,Sierra,175,73,B,R,1986/6/1,1986,21,2006/7/9,,sierr001,sierrru01,20.12,l
olwined01,1958,5,28,USA,OH,Ed,Olwine,165,74,R,L,1986/6/2,1986,28,1988/10/2,,olwie001,olwined01,2.34,s
mathegr01,1962,5,17,USA,CA,Greg,Mathews,180,74,R,L,1986/6/3,1986,24,1992/10/3,,mathg001,mathegr01,6.34,m
maddumi01,1961,8,27,USA,OH,Mike,Maddux,180,74,L,R,1986/6/3,1986,25,2000/7/4,,maddm002,maddumi01,14.1,l
hernama01,1961,5,7,D.R.,La Romana,Manny,Hernandez,150,72,R,R,1986/6/5,1986,25,1989/9/16,,hernm001,hernama01,3.28,s
candaca01,1961,1,12,USA,CA,Casey,Candaele,160,69,B,R,1986/6/5,1986,25,1997/7/13,,candc001,candaca01,11.11,l
coneda01,1963,1,2,USA,MO,David,Cone,180,73,L,R,1986/6/8,1986,23,2003/5/28,,coned001,coneda01,16.98,l
mulhote01,1963,3,9,USA,PA,Terry,Mulholland,200,75,R,L,1986/6/8,1986,23,2006/6/3,,mulht001,mulhote01,20,l
anderri02,1956,11,29,USA,WA,Rick,Anderson,175,72,R,R,1986/6/9,1986,30,1988/7/28,,ander001,anderri02,2.14,s
anderal02,1964,1,7,USA,OH,Allan,Anderson,178,71,L,L,1986/6/11,1986,22,1991/10/6,,andea001,anderal02,5.32,s
snydeco02,1962,11,11,USA,CA,Cory,Snyder,175,76,R,R,1986/6/13,1986,24,1994/8/10,,snydc001,snydeco02,8.16,m
martida01,1964,9,26,USA,NY,Dave,Martinez,150,70,L,L,1986/6/15,1986,22,2001/10/7,,martd002,martida01,15.32,l
moyerja01,1962,11,18,USA,PA,Jamie,Moyer,170,72,L,L,1986/6/16,1986,24,2012/5/27,,moyej001,moyerja01,25.96,l
kutchra01,1960,4,30,USA,AK,Randy,Kutcher,170,71,R,R,1986/6/19,1986,26,1990/9/27,,kutcr001,kutchra01,4.28,s
davidma01,1961,2,15,USA,TN,Mark,Davidson,180,74,R,R,1986/6/20,1986,25,1991/9/20,,davim003,davidma01,5.25,s
shiplcr01,1963,1,7,Australia,New South Wales,Craig,Shipley,175,73,R,R,1986/6/22,1986,23,1998/9/25,,shipc001,shiplcr01,12.27,l
stanlmi02,1963,6,25,USA,FL,Mike,Stanley,185,73,R,R,1986/6/24,1986,23,2000/9/29,,stanm002,stanlmi02,14.28,l
hamilje01,1964,3,19,USA,MI,Jeff,Hamilton,190,75,R,R,1986/6/28,1986,22,1991/9/28,,hamij001,hamilje01,5.25,s
ruffibr01,1963,10,4,USA,TX,Bruce,Ruffin,205,74,B,L,1986/6/28,1986,23,1997/6/26,,ruffb001,ruffibr01,11,l
cookmi01,1963,8,14,USA,SC,Mike,Cook,200,75,R,R,1986/7/1,1986,23,1993/10/3,,cookm001,cookmi01,7.26,m
sauveri01,1963,11,23,USA,VA,Rich,Sauveur,163,76,L,L,1986/7/1,1986,23,2000/6/18,,sauvr001,sauveri01,13.98,l
meadolo01,1961,4,29,USA,NC,Louie,Meadows,190,71,L,L,1986/7/3,1986,25,1990/10/3,,meadl001,meadolo01,4.25,s
nielssc01,1958,12,18,USA,UT,Scott,Nielsen,190,73,R,R,1986/7/7,1986,28,1989/6/14,,niels001,nielssc01,2.94,s
kingemi01,1961,3,29,USA,MN,Mike,Kingery,180,72,L,L,1986/7/7,1986,25,1996/9/15,,kingm001,kingemi01,10.2,l
cluttbr01,1959,12,17,USA,MI,Bryan,Clutterbuck,223,76,R,R,1986/7/18,1986,27,1989/6/23,,clutb001,cluttbr01,2.93,s
bragggl01,1962,10,17,USA,CA,Glenn,Braggs,210,75,R,R,1986/7/18,1986,24,1992/9/10,,bragg001,bragggl01,6.15,m
jonesba01,1963,2,15,USA,IN,Barry,Jones,225,76,R,R,1986/7/18,1986,23,1993/5/22,,joneb002,jonesba01,6.85,m
loyndmi01,1964,3,26,USA,MO,Mike,Loynd,210,76,R,R,1986/7/24,1986,22,1987/10/1,,loynm001,loyndmi01,1.19,s
downske01,1960,10,25,USA,UT,Kelly,Downs,195,76,R,R,1986/7/29,1986,26,1993/9/29,,downk001,downske01,7.18,m
akerfda01,1962,6,12,USA,CO,Darrel,Akerfelds,210,74,R,R,1986/8/1,1986,24,1991/7/2,,akerd001,akerfda01,4.92,s
bosioch01,1963,4,3,USA,CA,Chris,Bosio,220,75,R,R,1986/8/3,1986,23,1996/9/22,,bosic001,bosioch01,10.15,l
mormaru01,1962,4,28,USA,MO,Russ,Morman,215,76,R,R,1986/8/3,1986,24,1997/9/27,,mormr001,mormaru01,11.16,l
riverlu01,1964,1,3,P.R.,,Luis,Rivera,165,69,R,R,1986/8/3,1986,22,1998/8/27,,rivel001,riverlu01,12.07,l
morrijo07,1961,2,23,USA,NY,John,Morris,185,73,L,L,1986/8/5,1986,25,1992/8/5,,morrj003,morrijo07,6.01,m
thigpbo01,1963,7,17,USA,FL,Bobby,Thigpen,195,75,R,R,1986/8/6,1986,23,1994/4/27,,thigb001,thigpbo01,7.73,m
aquinlu01,1964,5,19,P.R.,,Luis,Aquino,155,72,R,R,1986/8/8,1986,22,1995/9/12,,aquil001,aquinlu01,9.1,m
arnolto01,1959,5,3,USA,TX,Tony,Arnold,170,71,R,R,1986/8/9,1986,27,1987/10/3,,arnot001,arnolto01,1.15,s
brantmi01,1961,6,17,USA,NY,Mickey,Brantley,180,70,R,R,1986/8/9,1986,25,1989/6/1,,branm001,brantmi01,2.81,s
